filename,annotations,label
samples/CAM_BACK_LEFT/n013-2018-08-21-10-39-45+0800__CAM_BACK_LEFT__1534819705947155.jpg,"[[1291, 399, 1327, 430], [152, 327, 352, 407], [543, 332, 780, 424], [247, 337, 448, 421], [1214, 404, 1248, 431], [1113, 361, 1201, 437], [1327, 392, 1382, 432], [1311, 397, 1351, 430], [958, 367, 1132, 441], [750, 294, 956, 429], [1353, 375, 1434, 438], [444, 336, 614, 410], [1438, 352, 1600, 528], [1331, 386, 1392, 435], [1163, 388, 1219, 431], [1146, 380, 1210, 433], [1377, 355, 1510, 452], [1, 331, 122, 398], [1184, 393, 1231, 429], [37, 321, 227, 413], [1360, 372, 1448, 446]]",True
samples/CAM_BACK_LEFT/n013-2018-08-21-10-39-45+0800__CAM_BACK_LEFT__1534819352697155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-21-10-39-45+0800__CAM_BACK_LEFT__1534819364047155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-21-10-39-45+0800__CAM_BACK_LEFT__1534819838797155.jpg,"[[804, 404, 921, 461], [1499, 418, 1600, 518], [732, 413, 920, 512], [347, 403, 477, 450], [158, 411, 273, 449], [240, 404, 390, 456], [674, 403, 809, 485], [896, 416, 948, 448]]",True
samples/CAM_BACK_LEFT/n013-2018-08-21-10-39-45+0800__CAM_BACK_LEFT__1534819792197155.jpg,"[[358, 431, 534, 496], [0, 430, 213, 566], [814, 444, 846, 471], [223, 436, 489, 515], [820, 445, 861, 476], [1003, 417, 1202, 572], [917, 444, 1024, 523], [879, 445, 962, 509], [297, 425, 506, 510], [868, 445, 930, 496], [826, 445, 872, 483], [848, 447, 899, 491], [573, 433, 700, 532], [400, 420, 568, 492], [1295, 494, 1600, 813]]",True
samples/CAM_BACK_LEFT/n013-2018-08-21-10-39-45+0800__CAM_BACK_LEFT__1534819725947155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-21-10-39-45+0800__CAM_BACK_LEFT__1534819264197155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-21-10-39-45+0800__CAM_BACK_LEFT__1534819377547155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-21-10-39-45+0800__CAM_BACK_LEFT__1534819337947352.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-21-10-39-45+0800__CAM_BACK_LEFT__1534819634447155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-21-10-39-45+0800__CAM_BACK_LEFT__1534819510647155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-21-10-39-45+0800__CAM_BACK_LEFT__1534819545547155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-21-10-39-45+0800__CAM_BACK_LEFT__1534819849547155.jpg,"[[824, 393, 878, 415], [861, 439, 1298, 562], [874, 419, 1010, 462], [860, 430, 1176, 547], [822, 380, 882, 410], [875, 422, 1041, 484]]",True
samples/CAM_BACK_LEFT/n013-2018-08-21-10-39-45+0800__CAM_BACK_LEFT__1534819387697155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-21-10-39-45+0800__CAM_BACK_LEFT__1534819249697155.jpg,"[[462, 380, 520, 408], [350, 379, 421, 412]]",True
samples/CAM_BACK_LEFT/n013-2018-08-21-10-39-45+0800__CAM_BACK_LEFT__1534819282147155.jpg,"[[1206, 418, 1242, 447]]",True
samples/CAM_BACK_LEFT/n013-2018-08-21-10-39-45+0800__CAM_BACK_LEFT__1534819826047155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-21-10-39-45+0800__CAM_BACK_LEFT__1534819307797155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-21-10-39-45+0800__CAM_BACK_LEFT__1534819573397155.jpg,"[[1179, 406, 1237, 429], [1368, 411, 1415, 428], [1446, 411, 1516, 432]]",True
samples/CAM_BACK_LEFT/n013-2018-08-21-10-39-45+0800__CAM_BACK_LEFT__1534819368197155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-21-10-39-45+0800__CAM_BACK_LEFT__1534819720897155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-21-10-39-45+0800__CAM_BACK_LEFT__1534819348947155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-21-10-39-45+0800__CAM_BACK_LEFT__1534819271397155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-21-10-39-45+0800__CAM_BACK_LEFT__1534819186197155.jpg,"[[654, 428, 794, 503], [32, 404, 372, 558], [1259, 441, 1373, 536], [687, 429, 959, 592], [1, 417, 179, 492], [0, 434, 699, 900], [1023, 417, 1274, 656], [484, 432, 751, 572], [1335, 440, 1600, 669], [555, 445, 1260, 873]]",True
samples/CAM_BACK_LEFT/n013-2018-08-21-10-39-45+0800__CAM_BACK_LEFT__1534819460397155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-21-10-39-45+0800__CAM_BACK_LEFT__1534819533397155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-21-10-39-45+0800__CAM_BACK_LEFT__1534819756197155.jpg,"[[1469, 435, 1522, 465], [1205, 433, 1278, 498]]",True
samples/CAM_BACK_LEFT/n013-2018-08-21-10-39-45+0800__CAM_BACK_LEFT__1534819844047155.jpg,"[[662, 424, 755, 482], [378, 435, 571, 529], [642, 408, 720, 448], [459, 424, 607, 492]]",True
samples/CAM_BACK_LEFT/n013-2018-08-21-10-39-45+0800__CAM_BACK_LEFT__1534819644397155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-21-10-39-45+0800__CAM_BACK_LEFT__1534819798047155.jpg,"[[320, 452, 1073, 896], [1196, 357, 1600, 898], [0, 378, 404, 756]]",True
samples/CAM_BACK_LEFT/n013-2018-08-21-10-39-45+0800__CAM_BACK_LEFT__1534819345297155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-21-10-39-45+0800__CAM_BACK_LEFT__1534819831047155.jpg,"[[1069, 258, 1390, 359]]",True
samples/CAM_BACK_LEFT/n013-2018-08-21-10-39-45+0800__CAM_BACK_LEFT__1534819357547155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-21-10-39-45+0800__CAM_BACK_LEFT__1534819480397155.jpg,"[[128, 391, 160, 416], [1307, 364, 1388, 403], [100, 395, 131, 417], [1237, 347, 1307, 398]]",True
samples/CAM_BACK_LEFT/n013-2018-08-21-10-39-45+0800__CAM_BACK_LEFT__1534819747397155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-21-10-39-45+0800__CAM_BACK_LEFT__1534819490397155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-21-10-39-45+0800__CAM_BACK_LEFT__1534819815397155.jpg,[],False
samples/CAM_BACK_LEFT/n010-2018-07-10-11-06-20+0800__CAM_BACK_LEFT__1531192241397633.jpg,"[[612, 422, 672, 457], [544, 411, 609, 457], [583, 424, 654, 466]]",True
samples/CAM_BACK_LEFT/n010-2018-07-10-11-06-20+0800__CAM_BACK_LEFT__1531192272397633.jpg,"[[1072, 445, 1103, 472], [1093, 450, 1133, 487], [1253, 443, 1325, 470]]",True
samples/CAM_BACK_LEFT/n010-2018-07-10-11-06-20+0800__CAM_BACK_LEFT__1531192477197633.jpg,[],False
samples/CAM_BACK_LEFT/n010-2018-07-10-11-06-20+0800__CAM_BACK_LEFT__1531192213897633.jpg,[],False
samples/CAM_BACK_LEFT/n010-2018-07-10-11-06-20+0800__CAM_BACK_LEFT__1531192690047645.jpg,[],False
samples/CAM_BACK_LEFT/n010-2018-07-10-11-06-20+0800__CAM_BACK_LEFT__1531192238797633.jpg,"[[1235, 422, 1305, 463], [1375, 424, 1505, 495], [1180, 404, 1248, 466]]",True
samples/CAM_BACK_LEFT/n010-2018-07-10-11-06-20+0800__CAM_BACK_LEFT__1531192171547633.jpg,[],False
samples/CAM_BACK_LEFT/n010-2018-07-10-11-06-20+0800__CAM_BACK_LEFT__1531192106897633.jpg,[],False
samples/CAM_BACK_LEFT/n010-2018-07-10-11-06-20+0800__CAM_BACK_LEFT__1531192259397633.jpg,"[[878, 441, 972, 476]]",True
samples/CAM_BACK_LEFT/n010-2018-07-10-11-06-20+0800__CAM_BACK_LEFT__1531192578047633.jpg,[],False
samples/CAM_BACK_LEFT/n010-2018-07-10-11-06-20+0800__CAM_BACK_LEFT__1531192441147633.jpg,[],False
samples/CAM_BACK_LEFT/n010-2018-07-10-11-06-20+0800__CAM_BACK_LEFT__1531192379047633.jpg,[],False
samples/CAM_BACK_LEFT/n010-2018-07-10-11-06-20+0800__CAM_BACK_LEFT__1531192217047633.jpg,[],False
samples/CAM_BACK_LEFT/n010-2018-07-10-11-06-20+0800__CAM_BACK_LEFT__1531192083897633.jpg,[],False
samples/CAM_BACK_LEFT/n008-2018-09-12-09-33-37-0400__CAM_BACK_LEFT__1536759514797405.jpg,"[[341, 461, 741, 643], [0, 423, 296, 612], [680, 424, 1031, 660]]",True
samples/CAM_BACK_LEFT/n008-2018-09-12-09-33-37-0400__CAM_BACK_LEFT__1536759271547405.jpg,"[[63, 488, 526, 680]]",True
samples/CAM_BACK_LEFT/n008-2018-09-12-09-33-37-0400__CAM_BACK_LEFT__1536759287547405.jpg,"[[1523, 483, 1600, 577], [1300, 470, 1335, 497], [0, 495, 198, 719], [1453, 478, 1557, 557], [1385, 472, 1463, 526], [1408, 482, 1489, 540], [1367, 472, 1421, 519]]",True
samples/CAM_BACK_LEFT/n008-2018-09-12-09-33-37-0400__CAM_BACK_LEFT__1536759235447405.jpg,"[[206, 450, 637, 631]]",True
samples/CAM_BACK_LEFT/n008-2018-09-12-09-33-37-0400__CAM_BACK_LEFT__1536759383797411.jpg,"[[885, 508, 961, 556], [1177, 517, 1252, 551], [1075, 503, 1168, 547], [1479, 522, 1600, 568], [1415, 516, 1558, 565], [1281, 518, 1377, 555]]",True
samples/CAM_BACK_LEFT/n008-2018-09-12-09-33-37-0400__CAM_BACK_LEFT__1536759231197405.jpg,"[[498, 488, 933, 648], [1007, 526, 1462, 675]]",True
samples/CAM_BACK_LEFT/n008-2018-09-12-09-33-37-0400__CAM_BACK_LEFT__1536759546297405.jpg,"[[217, 462, 417, 553], [10, 457, 169, 523], [1551, 443, 1600, 488]]",True
samples/CAM_BACK_LEFT/n008-2018-09-12-09-33-37-0400__CAM_BACK_LEFT__1536759429547405.jpg,"[[739, 462, 807, 507], [33, 467, 279, 537]]",True
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747514297155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747285797155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747842947155.jpg,"[[206, 424, 336, 483], [68, 406, 243, 500]]",True
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747381797155.jpg,"[[835, 404, 858, 421]]",True
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747554047155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747540147155.jpg,"[[1059, 394, 1122, 432]]",True
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747367197155.jpg,"[[355, 386, 423, 421], [151, 394, 277, 447], [285, 394, 370, 438]]",True
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747181047155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747134297155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747227197155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747686547155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747870047155.jpg,"[[0, 348, 327, 459], [91, 324, 436, 471]]",True
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747195647165.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747203797155.jpg,"[[646, 304, 997, 447], [1100, 286, 1351, 461]]",True
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747701697155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747152897155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747139197155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747218697155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747546697155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747214047155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747670797155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747679797155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747190697155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747565947155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747460797155.jpg,"[[301, 425, 374, 462], [263, 433, 357, 464], [4, 427, 124, 474], [0, 424, 87, 478], [51, 427, 172, 471], [196, 421, 308, 467], [247, 431, 334, 465]]",True
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747469397155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747427297155.jpg,"[[1166, 417, 1344, 479], [1203, 414, 1395, 487], [1441, 375, 1600, 503], [1344, 402, 1538, 506], [1515, 432, 1600, 521], [1265, 402, 1478, 491]]",True
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747491947155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747405897155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747597147155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747279647155.jpg,"[[1249, 413, 1271, 431], [1387, 401, 1409, 420], [923, 419, 964, 440], [1009, 423, 1053, 449], [1197, 421, 1239, 446], [1263, 410, 1282, 426]]",True
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747855297155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747295697155.jpg,"[[770, 361, 857, 416], [883, 331, 1202, 433], [529, 343, 827, 441], [1195, 335, 1320, 412], [276, 350, 494, 440], [1301, 318, 1600, 424]]",True
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747689947155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747128947155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747351197155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747521147155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747386797155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747390397155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747200297155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747693647155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747560697155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747419147155.jpg,"[[692, 423, 742, 468]]",True
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747509397155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747355547155.jpg,"[[1411, 464, 1600, 900]]",True
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747860797155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747864948137.jpg,"[[1006, 208, 1289, 484], [1, 381, 172, 509], [723, 336, 1053, 454], [1361, 280, 1600, 483]]",True
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747291397155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747325797155.jpg,"[[834, 323, 1116, 419], [1164, 332, 1396, 413], [94, 348, 294, 427], [745, 460, 1600, 900], [286, 344, 490, 424], [0, 366, 89, 426], [1226, 313, 1535, 413], [38, 377, 114, 415]]",True
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747851197163.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747360697155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747172797155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747481047155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747827447155.jpg,"[[923, 372, 999, 413], [612, 381, 694, 420], [349, 376, 426, 420], [739, 372, 848, 413], [1306, 374, 1374, 413], [502, 365, 647, 425], [397, 365, 515, 424]]",True
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747835197155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747875447155.jpg,"[[1516, 363, 1576, 397], [1396, 367, 1466, 395], [912, 370, 1049, 486], [1466, 363, 1522, 394]]",True
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747187447155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747823797155.jpg,"[[1371, 390, 1532, 455], [1386, 392, 1595, 462], [450, 372, 706, 533], [8, 398, 325, 533], [1333, 400, 1476, 454], [126, 423, 439, 544], [1332, 396, 1438, 450]]",True
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747374147155.jpg,"[[484, 525, 1600, 900]]",True
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747590547155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747393897155.jpg,"[[961, 409, 1018, 438]]",True
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747222197155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747583297155.jpg,"[[1209, 443, 1277, 495]]",True
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747475647155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747346447155.jpg,"[[508, 347, 574, 404], [205, 333, 427, 410], [414, 349, 532, 404], [1, 333, 163, 412]]",True
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747184147155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747839547155.jpg,"[[1566, 411, 1589, 431]]",True
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747683197155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747434047155.jpg,"[[1333, 313, 1496, 373], [626, 339, 758, 397], [228, 346, 355, 401], [1279, 320, 1423, 369], [1461, 313, 1600, 388], [1433, 313, 1600, 380], [177, 346, 306, 403], [1379, 319, 1538, 378], [26, 342, 180, 412], [451, 335, 671, 417], [838, 288, 1108, 381], [1290, 329, 1428, 373], [0, 363, 45, 431], [63, 335, 257, 408], [1518, 312, 1600, 392], [0, 406, 384, 666], [535, 332, 719, 409], [347, 331, 629, 432], [0, 326, 149, 415]]",True
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747160397155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747883297155.jpg,"[[1339, 395, 1367, 415]]",True
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747207897155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-20-14-38-24+0800__CAM_BACK_LEFT__1534747397897155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-15-46-44+0800__CAM_BACK_LEFT__1534492547797155.jpg,"[[67, 445, 130, 492]]",True
samples/CAM_BACK_LEFT/n013-2018-08-17-15-46-44+0800__CAM_BACK_LEFT__1534492425397155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-15-46-44+0800__CAM_BACK_LEFT__1534492022897155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-15-46-44+0800__CAM_BACK_LEFT__1534492238447155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-15-46-44+0800__CAM_BACK_LEFT__1534492089447155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-15-46-44+0800__CAM_BACK_LEFT__1534492618797155.jpg,"[[1236, 316, 1600, 628]]",True
samples/CAM_BACK_LEFT/n013-2018-08-17-15-46-44+0800__CAM_BACK_LEFT__1534492210947155.jpg,"[[153, 423, 313, 481], [811, 401, 857, 428], [733, 405, 792, 435]]",True
samples/CAM_BACK_LEFT/n013-2018-08-17-15-46-44+0800__CAM_BACK_LEFT__1534492411547155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-15-46-44+0800__CAM_BACK_LEFT__1534492661947155.jpg,"[[54, 355, 364, 471], [0, 358, 222, 466], [188, 346, 492, 478]]",True
samples/CAM_BACK_LEFT/n013-2018-08-17-15-46-44+0800__CAM_BACK_LEFT__1534492109047155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-15-46-44+0800__CAM_BACK_LEFT__1534492252947155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-15-46-44+0800__CAM_BACK_LEFT__1534492366947793.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-15-46-44+0800__CAM_BACK_LEFT__1534492105647155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-15-46-44+0800__CAM_BACK_LEFT__1534492614197155.jpg,"[[1256, 386, 1345, 424], [1440, 367, 1557, 456], [0, 400, 148, 484]]",True
samples/CAM_BACK_LEFT/n013-2018-08-17-15-46-44+0800__CAM_BACK_LEFT__1534492286147240.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-15-46-44+0800__CAM_BACK_LEFT__1534492671647155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-15-46-44+0800__CAM_BACK_LEFT__1534492037147155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-15-46-44+0800__CAM_BACK_LEFT__1534492361697155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-15-46-44+0800__CAM_BACK_LEFT__1534492634197155.jpg,"[[0, 442, 222, 553], [393, 447, 582, 536]]",True
samples/CAM_BACK_LEFT/n013-2018-08-17-15-46-44+0800__CAM_BACK_LEFT__1534492624447319.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-15-46-44+0800__CAM_BACK_LEFT__1534492656947155.jpg,"[[1230, 290, 1503, 485], [1389, 336, 1595, 437], [1087, 330, 1277, 435], [865, 302, 1175, 475], [626, 282, 991, 443], [1563, 324, 1600, 460]]",True
samples/CAM_BACK_LEFT/n013-2018-08-17-15-46-44+0800__CAM_BACK_LEFT__1534492015947155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-15-46-44+0800__CAM_BACK_LEFT__1534492643197155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-15-46-44+0800__CAM_BACK_LEFT__1534492168297155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-15-46-44+0800__CAM_BACK_LEFT__1534492205447155.jpg,"[[1124, 363, 1283, 430], [101, 322, 407, 420], [839, 369, 899, 411], [480, 348, 732, 431], [857, 354, 1054, 431]]",True
samples/CAM_BACK_LEFT/n013-2018-08-17-15-46-44+0800__CAM_BACK_LEFT__1534492264897155.jpg,"[[494, 477, 1600, 900]]",True
samples/CAM_BACK_LEFT/n013-2018-08-17-15-46-44+0800__CAM_BACK_LEFT__1534492047897155.jpg,"[[1, 391, 83, 433]]",True
samples/CAM_BACK_LEFT/n013-2018-08-17-15-46-44+0800__CAM_BACK_LEFT__1534492055047155.jpg,"[[36, 350, 106, 377]]",True
samples/CAM_BACK_LEFT/n013-2018-08-17-15-46-44+0800__CAM_BACK_LEFT__1534492665897155.jpg,"[[1035, 363, 1234, 493], [1569, 372, 1600, 404], [1476, 376, 1514, 399], [1274, 368, 1513, 491], [1534, 375, 1576, 399]]",True
samples/CAM_BACK_LEFT/n013-2018-08-17-15-46-44+0800__CAM_BACK_LEFT__1534492339647155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-15-46-44+0800__CAM_BACK_LEFT__1534492083797155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-15-46-44+0800__CAM_BACK_LEFT__1534492447147155.jpg,"[[1475, 372, 1588, 407], [1495, 367, 1589, 404], [289, 403, 524, 502], [1158, 355, 1321, 409], [794, 400, 862, 437]]",True
samples/CAM_BACK_LEFT/n013-2018-08-17-15-46-44+0800__CAM_BACK_LEFT__1534492232897155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-15-46-44+0800__CAM_BACK_LEFT__1534492226697155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-15-46-44+0800__CAM_BACK_LEFT__1534492557547155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-15-46-44+0800__CAM_BACK_LEFT__1534492391447155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-15-46-44+0800__CAM_BACK_LEFT__1534492113697155.jpg,[],False
